year,month,day,prectotcorr,ps,t2m,t2m_max,t2m_min,rh2m,ws2m,wd2m,allsky_sfc_sw_dwn
2010,6,24,57.42,98.87,26.28,27.24,25.58,90.29,3.71,258.6,7.76
2010,6,25,95.01,98.78,26.28,27.39,25.24,88.12,3.57,276.5,8.26
2010,6,26,60.36,98.73,26.89,28.3,25.65,89.62,3.58,262.3,12.21
2010,6,27,15.51,98.77,26.92,28.33,25.86,90.06,2.53,258.6,20.43
2010,6,28,17.56,98.82,26.94,28.8,25.13,89.99,2.28,255.3,20.4
2010,6,29,17.4,98.83,27.11,28.71,26.08,89.3,2.56,258.2,13.97
2010,6,30,23.09,98.83,26.39,27.58,25.61,91.07,3.09,238.1,13.99
2010,7,1,50.65,98.83,25.73,27.29,24.07,89.02,3.02,241.5,4.97
2010,7,2,32.1,98.85,24.78,26.11,23.57,87.05,3.46,225.4,12.45
2010,7,3,45.79,98.84,25.87,27.64,24.32,85.89,3.28,263.9,7.22
2010,7,4,91.67,98.85,25.73,27.3,24.37,89.79,2.68,244.2,11.86
2010,7,5,46.83,99.0,25.61,27.18,24.51,88.72,2.94,220.7,5.81
2010,7,6,32.9,99.0,25.73,26.94,24.57,89.78,2.78,263.3,7.32
2010,7,7,44.16,99.1,25.3,26.27,24.38,89.29,2.59,253.3,8.14
2010,7,8,18.52,99.2,25.68,27.74,24.02,86.23,1.83,261.0,12.17
2010,7,9,4.08,99.14,25.32,27.95,23.25,83.58,1.68,304.0,16.47
2010,7,10,4.74,99.04,26.1,28.63,23.89,86.65,1.65,307.7,24.36
2010,7,11,2.5,99.06,26.59,28.88,24.96,88.59,1.6,311.0,21.77
2010,7,12,6.44,99.06,26.11,27.47,25.08,90.22,1.69,284.4,16.44
2010,7,13,7.62,99.15,25.31,26.75,24.32,84.96,1.5,273.3,11.37
2010,7,14,9.12,99.1,25.08,27.02,23.8,85.18,2.07,291.4,9.51
2010,7,15,47.9,98.92,25.47,27.52,23.99,88.13,2.79,289.6,17.1
2010,7,16,75.45,98.71,25.37,26.63,24.02,91.38,3.34,290.5,9.3
2010,7,17,31.84,98.82,25.41,26.72,24.16,87.77,2.28,263.8,11.14
2010,7,18,50.28,98.92,25.66,26.98,24.68,90.35,2.51,270.3,11.45
2010,7,19,104.78,98.82,25.92,27.11,25.01,92.01,3.6,264.8,6.14
2010,7,20,83.05,98.82,25.58,26.57,24.82,92.43,3.47,251.8,6.47
2010,7,21,83.33,98.9,25.51,26.79,24.43,92.05,3.19,266.3,8.4
2010,7,22,31.62,98.99,25.27,26.66,24.33,90.35,2.19,261.0,13.32
2010,7,23,23.84,99.02,25.74,27.53,24.28,89.81,2.2,260.1,21.76
2010,7,24,52.57,98.97,25.52,26.57,24.85,91.33,2.33,250.9,11.25
2010,7,25,40.81,98.82,25.65,26.58,24.93,92.28,3.27,257.0,10.17
2010,7,26,38.15,98.92,25.57,26.72,24.36,89.56,3.28,247.5,15.79
2010,7,27,61.26,98.98,25.94,27.38,24.8,90.5,2.64,251.2,19.61
2010,7,28,39.84,98.93,25.56,26.73,24.71,93.07,2.75,257.0,8.98
2010,7,29,181.45,98.92,25.15,26.06,24.4,92.78,3.13,261.4,4.86
2010,7,30,107.77,98.96,25.21,26.65,24.21,90.78,2.87,269.1,8.43
2010,7,31,77.96,99.07,25.43,27.12,24.22,89.58,2.94,256.9,9.1
2010,8,1,27.39,99.16,25.63,27.35,24.21,88.65,2.23,262.2,15.82
2010,8,2,15.98,99.07,25.77,27.68,24.28,89.68,2.31,259.2,20.81
2010,8,3,28.15,98.9,25.53,26.6,24.57,92.58,2.36,255.6,14.62
2010,8,4,21.65,98.86,25.46,26.4,24.76,92.96,2.66,260.0,12.08
2010,8,5,8.71,99.0,25.82,27.66,24.56,90.53,2.03,267.1,20.95
2010,8,6,16.5,99.08,25.95,27.73,24.51,90.44,2.59,280.4,20.72
2010,8,7,14.46,99.0,26.13,27.88,24.73,90.24,2.51,274.6,18.05
2010,8,8,11.71,98.99,26.18,27.9,25.07,90.29,2.56,276.4,20.55
2010,8,9,3.76,99.03,26.33,28.26,25.02,87.6,2.74,293.9,23.05
2010,8,10,7.46,99.0,26.15,28.48,24.49,86.39,2.83,301.4,23.99
2010,8,11,15.0,98.96,26.07,28.02,24.6,87.61,3.07,288.2,17.54
2010,8,12,17.36,98.78,26.05,27.89,25.08,90.37,3.09,290.3,11.62
2010,8,13,16.09,98.8,25.77,27.36,24.7,91.43,2.67,297.8,11.2
2010,8,14,10.03,98.82,25.65,27.47,24.45,90.66,2.18,285.7,13.98
2010,8,15,21.19,98.82,25.49,26.7,24.74,93.63,2.79,278.6,17.27
2010,8,16,49.46,98.91,25.27,26.34,24.44,93.54,3.47,278.6,8.09
2010,8,17,44.76,98.91,25.09,26.57,23.85,91.21,2.47,287.4,6.06
2010,8,18,24.99,98.92,24.88,25.82,24.07,92.88,2.69,274.3,16.09
2010,8,19,5.31,98.97,25.12,26.66,23.78,91.57,1.84,292.6,20.96
2010,8,20,8.01,99.01,24.9,26.57,23.78,91.17,2.05,296.1,19.29
2010,8,21,26.94,98.93,24.39,26.15,23.34,92.05,2.39,291.2,11.56
2010,8,22,35.97,98.9,24.75,26.48,23.62,92.3,2.82,299.5,17.22
2010,8,23,28.35,98.85,25.05,26.35,23.79,93.05,2.75,302.9,12.98
2010,8,24,61.25,98.76,24.84,25.93,23.97,93.28,3.19,296.9,8.48
2010,8,25,68.95,98.78,24.33,24.81,23.6,92.86,2.35,279.2,6.8
2010,8,26,43.93,98.87,24.84,26.03,23.88,92.66,2.72,274.8,9.41
2010,8,27,36.83,98.87,25.03,26.28,24.17,93.87,2.57,254.7,15.05
2010,8,28,12.54,98.88,25.39,27.35,24.06,93.21,2.15,240.3,16.37
2010,8,29,12.07,98.97,25.21,26.53,24.21,94.34,1.84,245.2,18.98
2010,8,30,75.94,98.97,24.63,25.6,23.05,94.58,3.43,251.0,9.23
2010,8,31,18.33,99.06,24.25,26.22,22.46,90.11,2.0,250.8,20.37
2010,9,1,9.3,99.13,25.08,27.05,23.46,91.37,1.81,239.2,25.21
2010,9,2,12.16,99.21,25.37,27.6,23.73,89.05,1.92,291.0,22.5
2010,9,3,12.05,99.07,25.3,26.95,24.22,91.72,2.19,296.2,19.0
2010,9,4,12.66,98.98,25.25,26.84,24.14,91.22,1.8,270.6,20.5
2010,9,5,14.57,99.15,25.18,26.83,23.82,92.22,1.5,227.7,16.84
2010,9,6,30.92,99.15,25.31,27.21,24.02,91.68,1.73,247.5,12.29
2010,9,7,44.4,98.98,25.4,27.18,24.15,92.13,2.05,254.5,12.14
2010,9,8,39.73,98.95,25.62,27.45,24.29,91.53,2.23,246.1,12.09
2010,9,9,30.2,98.99,25.68,27.24,24.65,92.6,1.74,240.8,19.27
2010,9,10,65.47,99.0,25.4,26.82,24.5,93.04,1.79,244.0,17.58
2010,9,11,18.68,99.05,25.28,26.72,24.23,90.72,1.79,245.2,12.64
2010,9,12,5.81,99.05,25.74,28.0,24.33,89.3,1.49,268.7,21.07
2010,9,13,13.59,99.03,25.06,26.85,23.89,90.6,2.03,247.9,17.02
2010,9,14,57.93,98.95,24.79,26.78,23.17,89.28,1.87,220.4,17.63
2010,9,15,48.1,98.95,24.6,26.34,22.93,90.74,2.14,255.0,14.0
2010,9,16,22.29,98.97,24.9,26.76,23.56,84.98,1.22,277.4,19.14
2010,9,17,7.12,98.93,24.92,26.92,23.33,87.93,1.14,297.0,21.25
2010,9,18,3.61,98.81,25.35,27.34,24.04,87.86,1.9,282.7,18.47
2010,9,19,0.74,98.81,25.37,27.66,23.7,85.98,1.69,269.7,22.4
2010,9,20,0.06,98.89,25.65,28.35,23.69,82.87,1.19,233.6,23.23
2010,9,21,9.5,99.02,25.93,28.69,24.02,83.98,1.08,219.0,22.98
2010,9,22,9.43,99.07,25.46,27.38,23.92,86.48,1.56,312.6,21.7
2010,9,23,63.31,98.94,26.26,28.82,24.4,88.45,1.59,278.3,18.22
2010,9,24,45.42,98.92,26.34,28.44,25.01,87.8,1.78,272.7,19.72
2010,9,25,15.49,98.99,25.57,27.52,24.18,87.76,1.53,218.7,20.98
2010,9,26,8.86,98.98,26.29,29.45,24.26,85.1,0.85,263.9,22.81
2010,9,27,19.67,98.93,26.15,28.13,24.78,88.46,1.42,228.1,21.15
2010,9,28,12.49,98.97,26.33,29.03,24.05,87.2,1.42,195.2,22.56
2010,9,29,10.88,99.0,26.82,30.06,24.27,86.4,1.89,160.8,20.18
2010,9,30,9.31,98.92,26.52,29.28,24.05,85.25,1.39,186.4,18.89
2010,10,1,6.12,98.78,26.73,29.52,24.77,84.9,1.15,232.7,22.33
2010,10,2,42.49,98.74,25.93,27.53,25.06,90.4,1.6,242.9,16.68
2010,10,3,26.0,98.78,26.51,29.31,24.52,87.7,1.63,193.6,20.92
2010,10,4,9.56,98.77,26.87,29.83,24.96,84.78,1.31,247.1,20.52
2010,10,5,4.94,98.65,26.63,29.35,25.07,87.91,2.12,299.7,18.66
2010,10,6,14.56,98.72,25.81,26.74,25.24,91.15,2.13,260.3,14.99
2010,10,7,10.13,98.72,26.07,27.87,24.85,87.83,1.37,255.1,16.11
2010,10,8,2.25,98.77,26.61,28.75,25.2,86.45,1.39,263.0,11.13
2010,10,9,0.66,98.83,26.53,28.6,25.02,85.81,1.6,267.4,14.71
2010,10,10,0.12,98.91,26.42,28.77,24.78,84.67,1.8,290.3,20.83
2010,10,11,0.11,99.12,26.25,28.64,24.59,79.94,1.58,283.8,20.88
2010,10,12,1.35,99.25,25.91,28.22,24.24,82.48,1.24,260.9,13.9
2010,10,13,7.31,99.18,25.75,27.94,24.25,83.77,1.17,265.4,17.89
2010,10,14,9.45,99.08,25.72,27.76,24.37,86.35,1.51,251.4,8.64
2010,10,15,5.42,99.05,25.7,27.92,24.12,86.65,2.38,277.8,20.34
2010,10,16,19.9,98.97,25.63,27.52,24.29,84.25,2.53,282.2,22.18
2010,10,17,10.34,98.93,25.42,27.48,23.76,84.08,2.0,253.4,17.25
2010,10,18,7.82,99.0,25.7,27.97,24.05,84.52,2.17,252.7,20.08
2010,10,19,6.81,99.07,25.96,28.15,24.22,86.92,2.16,260.8,12.72
2010,10,20,4.92,99.12,25.97,27.69,24.86,87.95,2.07,260.3,12.51
2010,10,21,72.51,98.95,25.85,27.43,24.92,89.82,1.88,270.8,11.16
2010,10,22,89.87,98.86,25.65,26.79,24.88,90.05,2.54,253.2,2.84
2010,10,23,16.64,98.9,25.69,27.13,24.7,90.4,2.75,262.4,9.52
2010,10,24,5.22,98.99,25.83,27.87,24.47,88.02,2.13,283.2,19.44
2010,10,25,1.22,99.06,25.54,27.73,24.0,86.78,1.76,295.8,21.79
2010,10,26,10.04,99.13,26.1,28.8,24.14,86.2,1.78,293.8,20.22
2010,10,27,34.56,99.2,25.95,27.58,24.72,90.07,2.22,301.6,11.37
2010,10,28,2.2,99.16,26.37,28.47,25.09,87.89,2.02,304.2,18.77
2010,10,29,0.83,99.06,26.72,29.9,23.85,82.48,1.35,359.0,20.82
2010,10,30,2.5,99.11,26.64,29.76,23.71,81.34,1.17,46.1,19.89
2010,10,31,6.45,99.06,26.2,28.9,23.83,83.19,1.04,74.4,19.65
2010,11,1,6.16,98.82,26.13,28.46,24.32,83.7,0.85,238.9,16.05
2010,11,2,21.01,98.88,25.36,27.05,24.3,87.25,1.28,281.8,13.19
2010,11,3,5.52,99.13,25.54,27.8,23.61,87.26,1.46,172.8,18.02
2010,11,4,1.86,99.2,26.02,28.41,24.21,87.11,1.81,194.1,19.22
2010,11,5,13.3,99.25,25.24,27.46,23.62,78.9,1.01,241.3,14.96
2010,11,6,4.9,99.1,24.56,27.0,22.74,80.65,1.04,317.2,15.06
2010,11,7,25.95,98.85,25.04,27.35,23.36,85.46,1.5,325.7,14.56
2010,11,8,15.5,98.76,24.92,26.45,23.57,89.12,2.02,260.5,11.35
2010,11,9,10.53,99.26,25.29,28.06,22.81,88.93,2.54,153.3,18.88
2010,11,10,9.01,99.4,25.9,28.05,24.48,88.2,1.75,184.0,20.03
2010,11,11,38.54,99.3,24.64,25.35,23.43,92.4,2.22,227.9,15.69
2010,11,12,5.67,99.05,25.48,28.26,23.42,84.82,1.41,296.2,20.02
2010,11,13,10.82,98.95,26.14,28.76,24.03,86.73,1.74,293.0,18.68
2010,11,14,9.75,99.14,26.96,29.69,24.7,87.06,1.15,262.3,20.06
2010,11,15,9.15,99.25,26.44,28.75,24.83,88.52,1.49,226.8,18.43
2010,11,16,11.73,99.06,25.63,27.47,24.45,88.46,1.78,169.5,20.03
2010,11,17,26.37,98.93,25.81,27.43,24.53,83.27,1.07,231.3,16.47
2010,11,18,7.85,99.12,26.0,28.73,24.02,87.13,2.06,171.8,18.42
2010,11,19,12.44,99.18,25.96,28.61,23.56,83.99,1.55,166.5,16.91
2010,11,20,7.21,99.02,25.64,28.36,23.4,84.73,1.3,198.4,19.87
2010,11,21,3.16,98.98,25.07,26.54,23.81,87.89,1.74,174.4,14.34
2010,11,22,2.03,98.91,25.28,27.91,23.55,86.58,1.81,174.8,16.01
2010,11,23,5.03,98.99,25.15,26.77,24.07,86.86,1.59,195.3,17.57
2010,11,24,1.66,99.08,25.99,28.54,24.02,83.37,1.36,310.1,16.65
2010,11,25,0.49,99.13,26.23,28.56,24.08,79.56,0.97,196.3,18.51
2010,11,26,1.43,99.06,25.98,28.48,24.18,80.64,0.85,272.4,14.9
2010,11,27,1.31,99.0,25.62,27.95,23.71,80.54,0.75,188.8,12.06
2010,11,28,0.84,99.04,25.61,28.74,23.24,79.19,0.93,84.2,13.12
2010,11,29,0.06,99.06,26.13,29.5,23.21,75.73,1.08,70.0,20.34
2010,11,30,0.0,98.97,25.67,29.0,21.94,75.43,1.54,109.4,20.37
2010,12,1,0.4,98.96,26.54,29.6,23.71,76.07,1.09,117.8,17.92
2010,12,2,2.85,98.98,25.94,28.26,24.24,82.13,0.9,268.9,17.16
2010,12,3,0.77,99.04,25.71,28.41,23.6,81.51,1.32,162.8,16.94
2010,12,4,0.11,98.92,26.06,29.16,23.23,75.37,0.99,98.7,17.21
2010,12,5,0.0,98.8,24.3,27.44,21.37,72.19,1.28,77.6,17.55
2010,12,6,0.0,98.78,24.16,28.16,20.59,70.47,1.6,53.4,18.3
2010,12,7,0.0,98.78,25.08,28.44,21.74,76.12,1.22,85.6,18.91
2010,12,8,0.0,98.82,25.9,28.43,24.5,80.39,1.04,258.3,19.07
2010,12,9,0.15,98.94,25.56,27.81,24.03,83.14,1.73,242.1,17.73
2010,12,10,6.37,99.04,24.84,26.57,23.64,84.62,1.37,252.4,12.78
2010,12,11,5.31,99.04,24.52,27.13,22.94,84.04,1.74,314.5,18.37
2010,12,12,0.04,98.97,24.09,26.64,22.31,79.2,1.89,310.2,17.2
2010,12,13,0.01,99.08,23.68,26.67,21.33,75.29,1.56,316.1,20.77
2010,12,14,0.01,99.13,23.78,26.68,20.93,78.75,1.34,311.9,18.7
2010,12,15,0.08,99.05,25.22,27.97,23.1,80.19,1.38,288.5,16.08
2010,12,16,0.15,99.06,24.95,26.33,23.91,85.55,1.33,105.0,14.77
2010,12,17,0.45,99.14,24.87,26.31,23.78,85.83,1.0,212.4,9.99
2010,12,18,0.24,99.1,25.73,28.47,23.66,81.77,0.91,270.5,14.74
2010,12,19,0.02,99.18,24.08,27.57,21.18,71.8,1.58,77.7,19.46
2010,12,20,0.03,99.29,24.91,29.02,21.0,76.93,1.37,78.6,16.67
2010,12,21,0.12,99.19,25.47,29.52,22.17,77.72,1.48,54.7,19.77
2010,12,22,0.0,99.04,24.0,28.56,19.16,69.97,1.17,63.1,20.21
2010,12,23,0.0,99.09,23.45,27.77,18.44,67.74,1.06,112.4,20.2
2010,12,24,0.0,99.16,23.85,27.81,19.7,67.35,0.93,332.1,19.55
2010,12,25,0.0,99.13,24.11,27.86,20.3,70.47,1.15,317.9,19.72
2010,12,26,0.01,99.18,24.22,27.68,20.93,74.98,1.05,285.0,19.59
2010,12,27,0.18,99.18,23.99,26.79,21.96,81.93,1.11,307.7,16.73
2010,12,28,0.01,99.17,24.43,27.96,21.29,73.97,1.18,1.9,19.01
2010,12,29,0.1,99.15,24.75,28.3,21.17,74.41,1.16,313.2,19.48
2010,12,30,0.13,99.14,25.61,28.41,23.25,76.54,0.91,293.7,17.98
2010,12,31,0.13,99.07,25.19,28.34,22.95,80.03,2.0,332.4,18.06
2011,1,1,0.01,99.03,24.71,27.89,22.6,78.91,2.48,328.0,17.27
2011,1,2,0.0,99.02,24.27,27.34,21.77,81.04,2.04,315.5,18.9
2011,1,3,0.0,99.08,25.01,28.13,22.64,80.06,1.19,291.3,18.16
2011,1,4,0.0,99.11,25.61,28.98,22.89,74.02,1.01,320.6,18.34
2011,1,5,0.4,99.02,25.57,29.06,22.37,74.38,1.15,49.8,18.38
2011,1,6,0.3,99.05,25.6,29.16,22.35,72.44,1.25,104.1,18.81
2011,1,7,0.2,99.08,25.06,28.69,21.58,73.21,1.27,33.9,19.38
2011,1,8,0.0,98.98,24.97,29.06,21.22,74.48,1.43,331.1,20.0
2011,1,9,0.0,99.01,25.13,29.32,21.27,73.77,1.25,324.6,19.18
2011,1,10,0.0,99.09,25.05,29.56,21.25,69.92,0.97,5.5,19.67
2011,1,11,0.0,99.12,23.9,29.27,18.77,62.0,1.02,49.0,20.76
2011,1,12,0.0,99.12,23.07,28.81,17.15,59.81,1.06,45.5,21.41
2011,1,13,0.0,99.15,23.82,28.62,18.61,61.22,0.91,97.6,20.95
2011,1,14,0.0,99.23,23.56,28.12,18.83,64.13,1.26,119.8,20.14
2011,1,15,0.0,99.29,23.68,28.78,18.85,65.5,1.6,78.9,21.84
2011,1,16,0.0,99.22,24.29,29.36,19.08,67.5,1.21,39.7,21.57
2011,1,17,0.0,99.18,24.71,29.31,20.48,70.79,1.24,315.8,20.98
2011,1,18,0.0,99.15,25.41,30.22,20.56,66.69,1.07,350.0,20.95
2011,1,19,0.0,99.15,24.73,29.62,19.98,71.73,1.52,203.5,21.4
2011,1,20,0.0,99.21,24.74,30.58,19.71,66.05,1.15,315.4,21.48
2011,1,21,0.0,99.2,24.76,30.73,19.37,65.4,0.95,44.1,21.44
2011,1,22,0.0,99.32,24.27,29.99,18.88,70.01,1.63,148.9,21.27
2011,1,23,0.0,99.41,25.02,30.26,20.38,64.33,1.27,131.2,21.32
2011,1,24,0.0,99.35,24.83,30.36,19.7,61.61,0.9,97.2,22.07
2011,1,25,0.0,99.32,24.44,30.04,19.42,60.37,1.42,130.3,22.47
2011,1,26,0.0,99.35,25.18,30.89,19.71,59.87,1.17,117.9,22.61
2011,1,27,0.0,99.42,25.46,31.21,20.41,60.78,1.16,78.2,22.43
2011,1,28,0.0,99.35,25.21,31.23,20.44,59.37,1.58,47.6,22.24
2011,1,29,0.0,99.26,25.19,31.17,19.66,61.88,1.38,51.1,22.36
2011,1,30,0.0,99.24,25.33,31.54,20.67,61.22,1.57,65.7,22.97
2011,1,31,0.0,99.25,24.68,31.54,19.09,61.56,1.7,69.4,23.2
2011,2,1,0.0,99.28,24.43,30.9,19.33,57.91,2.01,66.5,22.82
2011,2,2,0.0,99.29,24.91,31.13,19.62,54.09,1.74,81.2,23.27
2011,2,3,0.01,99.31,25.25,31.71,19.74,58.34,1.87,136.9,22.42
2011,2,4,0.0,99.33,25.71,31.21,21.55,61.33,1.23,357.3,22.17
2011,2,5,0.0,99.15,25.23,31.91,18.5,60.75,1.44,64.5,23.4
2011,2,6,0.0,99.16,25.37,31.62,19.85,57.21,1.61,172.4,23.21
2011,2,7,0.0,99.15,25.31,31.29,19.94,59.2,1.35,299.1,22.85
2011,2,8,0.0,98.94,25.63,31.72,19.98,58.03,1.38,318.0,22.95
2011,2,9,0.0,98.87,25.44,31.49,19.58,58.2,1.64,252.0,22.47
2011,2,10,0.0,99.04,26.33,31.96,21.67,61.04,1.03,332.1,22.46
2011,2,11,0.0,99.17,25.89,32.35,20.27,51.08,1.82,133.9,23.23
2011,2,12,0.0,99.17,25.77,32.15,20.57,54.99,1.67,348.0,23.48
2011,2,13,0.0,99.05,25.59,32.26,19.45,53.18,1.49,267.1,23.14
2011,2,14,0.0,99.05,25.85,31.24,21.13,59.96,1.43,253.0,23.17
2011,2,15,0.0,99.17,25.94,29.91,23.44,68.11,1.57,283.9,21.74
2011,2,16,0.0,99.24,25.72,30.1,22.8,70.87,2.02,300.3,21.5
2011,2,17,0.0,99.22,25.84,30.85,22.16,70.4,2.28,311.3,23.07
2011,2,18,0.0,99.22,25.71,30.27,22.73,69.35,2.41,309.1,23.55
2011,2,19,0.0,99.32,25.03,30.38,20.9,66.32,2.05,309.6,23.32
2011,2,20,0.0,99.37,25.36,30.45,21.28,67.37,1.99,313.0,23.27
2011,2,21,0.0,99.28,25.88,31.55,21.5,66.66,2.03,310.5,22.04
2011,2,22,0.0,99.21,26.92,31.84,22.85,67.51,1.76,294.3,21.89
2011,2,23,0.05,99.3,27.51,32.28,23.89,69.2,2.19,302.2,21.97
2011,2,24,1.84,99.21,27.35,32.24,23.67,70.07,2.71,326.5,22.1
2011,2,25,0.67,99.06,26.94,32.08,23.29,67.95,2.83,325.6,23.24
2011,2,26,0.0,99.08,26.52,32.15,22.01,66.31,2.54,325.0,24.01
2011,2,27,0.06,99.18,27.31,33.21,22.5,63.66,1.84,300.6,23.44
2011,2,28,0.0,99.18,28.09,33.67,23.67,59.39,1.2,301.6,22.51
2011,3,1,0.02,99.16,27.59,33.78,22.65,59.02,1.92,214.1,24.07
2011,3,2,0.01,99.11,28.05,33.93,23.25,60.37,1.49,285.1,23.87
2011,3,3,0.01,99.15,27.82,34.08,22.8,60.75,1.59,248.5,24.65
2011,3,4,0.0,99.1,28.12,34.35,23.53,61.64,1.33,265.1,25.09
2011,3,5,0.01,99.1,28.16,34.38,23.12,62.96,1.4,263.9,24.21
2011,3,6,0.01,99.22,28.51,35.11,23.47,57.55,1.32,258.2,24.41
2011,3,7,0.0,99.32,28.73,35.66,23.37,55.05,1.35,270.2,25.12
2011,3,8,0.0,99.22,28.93,35.45,24.02,59.23,1.53,288.3,24.55
2011,3,9,0.0,99.21,28.67,33.64,24.78,64.12,1.57,283.3,24.16
2011,3,10,0.0,99.17,28.86,34.38,24.65,62.0,1.74,297.5,23.16
2011,3,11,0.0,99.07,28.69,34.09,24.58,59.11,2.12,310.7,24.09
2011,3,12,0.0,99.01,28.82,35.0,24.03,60.33,1.73,286.6,24.4
2011,3,13,0.0,99.11,28.87,34.95,24.22,61.29,1.63,257.8,24.97
2011,3,14,0.02,99.04,29.07,34.98,24.17,59.6,1.82,310.4,24.54
2011,3,15,0.0,98.95,29.25,34.99,24.71,58.81,1.92,269.9,24.48
2011,3,16,0.01,98.85,29.32,35.07,24.77,58.7,1.53,273.6,24.15
2011,3,17,0.0,98.93,29.51,35.63,24.9,55.27,1.45,257.3,24.75
2011,3,18,0.0,98.96,28.92,35.84,23.61,49.45,1.57,262.6,25.62
2011,3,19,0.0,98.94,28.58,34.18,24.6,63.09,2.06,285.2,24.97
2011,3,20,0.12,98.98,28.78,34.34,25.05,66.19,1.93,275.1,25.06
2011,3,21,0.05,99.12,28.46,32.76,25.38,68.61,2.25,285.0,24.61
2011,3,22,0.02,99.11,29.05,34.51,25.21,62.41,2.55,306.4,24.9
2011,3,23,0.17,99.06,29.16,34.7,25.2,61.64,2.42,305.3,23.57
2011,3,24,0.02,99.12,29.09,34.23,25.41,58.71,2.43,305.9,22.75
2011,3,25,0.0,99.1,29.18,34.99,24.85,57.66,2.43,310.9,24.57
2011,3,26,0.06,99.17,28.94,34.08,25.2,62.99,2.56,306.1,23.6
2011,3,27,0.01,99.15,29.2,34.4,25.29,65.46,2.55,303.4,23.41
2011,3,28,0.02,99.11,29.21,34.35,25.62,67.51,2.11,291.1,23.54
2011,3,29,0.02,99.16,29.47,35.07,26.01,66.24,1.97,277.9,23.69
2011,3,30,0.01,99.19,29.7,34.9,26.46,64.43,1.77,261.9,23.38
2011,3,31,0.03,99.19,29.31,34.12,26.12,66.74,1.73,263.7,22.9
2011,4,1,0.03,99.2,29.11,33.21,26.23,66.57,1.76,289.7,23.28
2011,4,2,0.04,99.15,29.4,34.66,25.63,59.43,1.95,290.9,24.59
2011,4,3,0.0,99.23,28.62,33.89,24.87,59.98,2.28,305.0,24.69
2011,4,4,0.0,99.18,28.28,33.67,23.77,59.33,2.31,307.2,25.48
2011,4,5,0.0,99.21,28.28,33.55,23.91,56.33,2.35,307.4,25.92
2011,4,6,0.0,99.18,28.65,34.1,24.23,55.86,1.9,298.3,25.2
2011,4,7,0.0,99.19,29.37,35.19,25.38,56.48,2.29,297.0,24.92
2011,4,8,0.0,99.25,29.29,34.78,25.44,60.57,2.44,303.8,24.89
2011,4,9,0.2,99.25,29.22,34.48,25.61,65.07,2.3,297.8,23.94
2011,4,10,7.69,99.26,28.81,32.93,26.03,69.71,1.67,279.2,21.51
2011,4,11,2.66,99.17,28.76,33.52,25.76,71.64,1.74,277.5,22.78
2011,4,12,1.17,99.13,29.2,34.67,25.8,69.13,1.85,280.7,24.32
2011,4,13,0.76,99.15,29.05,33.95,25.88,69.01,1.76,276.2,24.34
2011,4,14,3.2,99.08,28.17,31.44,25.94,72.63,1.72,284.1,20.1
2011,4,15,7.97,98.98,27.25,29.38,25.74,79.34,1.41,299.9,23.71
2011,4,16,2.75,99.01,27.93,31.54,25.29,76.38,1.35,312.0,20.22
2011,4,17,0.6,99.1,28.12,30.79,26.14,76.17,1.31,299.7,24.34
2011,4,18,1.36,98.96,28.36,31.59,26.14,76.17,1.31,297.7,25.12
2011,4,19,9.6,98.93,27.15,29.32,25.73,81.47,1.16,269.8,19.2
2011,4,20,13.01,98.95,27.34,30.21,25.58,79.96,0.99,271.0,24.13
2011,4,21,22.79,98.98,26.89,29.02,25.14,82.04,1.12,226.1,19.69
2011,4,22,3.45,98.91,27.77,31.03,25.67,77.17,1.02,273.4,23.01
2011,4,23,5.99,98.92,26.47,28.19,25.2,83.22,1.04,115.6,18.42
2011,4,24,2.14,98.93,27.09,29.35,25.6,81.03,1.51,288.2,20.08
2011,4,25,3.3,98.86,28.25,32.24,25.27,76.03,2.13,303.1,23.45
2011,4,26,2.21,98.88,28.32,31.64,26.06,77.11,1.81,294.7,21.51
2011,4,27,0.92,98.81,28.95,33.12,25.99,75.23,2.3,306.3,25.27
2011,4,28,0.61,98.8,28.05,31.01,26.15,78.8,1.95,290.1,22.88
2011,4,29,0.22,98.82,28.3,31.87,25.83,75.27,2.45,295.5,23.1
2011,4,30,0.34,98.87,28.52,31.58,26.14,75.9,2.13,291.2,20.76
2011,5,1,0.63,98.98,28.44,31.29,26.37,78.54,1.86,293.7,20.82
2011,5,2,0.8,99.02,28.5,31.31,26.51,78.56,1.98,294.3,22.17
2011,5,3,0.6,99.0,28.07,30.74,26.32,80.28,2.05,299.7,23.41
2011,5,4,0.21,99.04,28.42,31.87,26.21,76.65,2.4,303.3,21.82
2011,5,5,0.06,98.97,29.32,34.02,26.31,72.21,3.29,314.3,24.74
2011,5,6,0.04,99.04,28.96,33.18,26.01,70.3,2.93,311.5,25.23
2011,5,7,0.0,99.06,28.41,32.35,25.55,70.73,2.87,304.2,25.89
2011,5,8,0.0,98.96,27.86,32.14,24.6,70.73,2.62,303.1,26.16
2011,5,9,0.0,98.99,28.48,32.71,25.19,68.11,2.21,284.9,25.3
2011,5,10,0.0,99.04,28.58,32.35,25.87,69.11,1.99,259.1,24.92
2011,5,11,0.43,99.04,28.43,32.4,25.75,72.31,2.11,260.2,24.06
2011,5,12,0.15,99.07,28.21,31.54,25.94,73.75,1.73,263.1,21.53
2011,5,13,0.15,99.02,28.84,32.45,26.04,71.28,2.29,294.1,22.2
